Location,TST,Tag,Age,Sex,Nasal,Jaw,FAMACHA,BCS,Dag,Status,Weight,Lactation,Visit,Date,FEC,TFEC,month,plant,farm,time,tx2,month2
KAMCHEZERA,Drug,95463,3,F,0,0,2,2,0,Healthy,42.2,Lactating,18,25/09/2020,500,.,September,,D1,238,nonedr,9
MAZINGA,Plant,95627,4,F,1,0,2,2,0,Healthy,38.1,Pregnant,18,24/09/2020,50,,September,mtawa,P3,238,nonepl,9
MKWINDA,Drug,95692,4,F,0,0,2,2,0,Healthy,31.3,NotLactating,18,30/09/2020,50,,September,,D12,239,nonedr,9
MKWINDA,Drug,97890,4.5,F,0,0,2,2,0,Healthy,35.4,NotLactating,18,30/09/2020,0,,September,,D11,239,nonedr,9
MKWINDA,Drug,97895,4,F,0,0,2,2.5,0,Healthy,42.2,NotLactating,18,30/09/2020,50,,September,,D11,239,nonedr,9
MKWINDA,Drug,98175,4,F,0,0,2,2.5,0,Healthy,34.2,Pregnant,18,11/11/2020,0,,November,,D18,239,nonedr,11
MKWINDA,Drug,98263,4,F,0,0,2,2,0,Healthy,34.2,NotLactating,18,30/09/2020,100,,September,,D15,239,nonedr,9
MKWINDA,Drug,98580,4,F,,,,,,NR,,,18,30/09/2020,,,September,,D13,239,,9
MKWINDA,Drug,99081,3,F,0,0,2,2,0,Healthy,35.4,Pregnant,18,30/09/2020,50,,September,,D11,239,nonedr,9
MKWINDA,Drug,99083,4,F,0,0,2,2,0,Healthy,36.7,NotLactating,18,30/09/2020,50,,September,,D14,239,nonedr,9
MKWINDA,Drug,99316,3,F,,,,,,NR,,,18,30/09/2020,,,September,,D13,239,,9
KAMCHEZERA,Drug,99340,4.5,F,0,0,2,2,0,Healthy,36.7,Lactating,18,25/09/2020,0,.,September,,D2,238,nonedr,9
KAMCHEZERA,Drug,99455,2,F,0,0,2,2,0,Healthy,31.3,Lactating,18,25/09/2020,,.,September,,D2,238,nonedr,9
MKWINDA,Drug,99514,4,F,0,0,2,2.5,0,Healthy,35.4,NotLactating,18,30/09/2020,50,,September,,D14,239,nonedr,9
MKWINDA,Drug,99515,2.5,F,0,0,2,2.5,0,Healthy,32.6,NotLactating,18,30/09/2020,0,,September,,D14,239,nonedr,9
MKWINDA,Drug,140m,2,F,,,,,,NR,,,18,28/10/2020,,,October,,D17,239,,10
MKWINDA,Drug,141m,4,F,0,0,2,2.5,0,Healthy,35.4,Pregnant,18,28/10/2020,300,,October,,D17,239,nonedr,10
MKWINDA,Drug,17TD6,4,F,1,0,3,2,0,Sick,34.2,Lactating,18,30/09/2020,100,,September,,D12,239,drugdr,9
MKWINDA,Drug,24TD1,3,F,0,0,2,2,0,Healthy,31.3,NotLactating,18,30/09/2020,0,,September,,D11,239,nonedr,9
MAZINGA,Plant,6,4.5,F,1,0,2,2,0,Healthy,28.6,NotLactating,19,08/10/2020,0,,October,mtawa,P2,252,nonepl,10
MAZINGA,Plant,7,4.5,F,0,0,2,2,0,Healthy,39.5,Lactating,19,08/10/2020,0,,October,mtawa,P2,252,nonepl,10
MAZINGA,Plant,12,3,F,0,0,2,2.5,0,Healthy,34.2,NotLactating,19,08/10/2020,50,,October,mtawa,P3,252,nonepl,10
MAZINGA,Plant,13,3,F,0,0,2,2,0,Healthy,40.8,Pregnant,19,08/10/2020,100,,October,mtawa,P3,252,nonepl,10
MAZINGA,Plant,18,2,F,0,0,2,2,0,Healthy,24.5,Pregnant,19,08/10/2020,1100,,October,mtawa,P4,252,nonepl,10
MAZINGA,Plant,19,4,F,0,0,2,2,0,Healthy,31.3,NotLactating,19,08/10/2020,50,,October,mtawa,P4,252,nonepl,10
MAZINGA,Plant,30,4,F,0,0,2,2,0,Healthy,34.2,Lactating,19,05/11/2020,100,,November,kakhobo,P6,252,nonepl,11
MAZINGA,Plant,31,4,F,0,0,2,2,0,Healthy,35.4,Pregnant,19,05/11/2020,2050,,November,kakhobo,P6,252,nonepl,11
MAZINGA,Plant,32,1,F,0,0,2,2,0,Healthy,27.2,Pregnant,19,05/11/2020,100,,November,kakhobo,P6,252,nonepl,11
MAZINGA,Plant,35,3,F,0,0,2,2,0,Healthy,36.7,NotLactating,19,05/11/2020,500,,November,mtawa,P7,252,nonepl,11
MAZINGA,Plant,36,4,F,0,0,2,2,0,Healthy,32.6,NotLactating,19,05/11/2020,350,,November,mtawa,P7,252,nonepl,11
MAZINGA,Plant,37,1,F,0,0,2,2.5,0,Healthy,31.3,Pregnant,19,05/11/2020,450,,November,mtawa,P7,252,nonepl,11
MAZINGA,Plant,41,4.5,F,0,0,2,2,0,Healthy,38.1,Pregnant,19,14/01/2021,1600,,January,kakhobo,P9,252,nonepl,1
MAZINGA,Plant,42,4,F,0,0,2,2,0,Healthy,32.6,Pregnant,19,14/01/2021,550,,January,kakhobo,P9,252,nonepl,1
MAZINGA,Plant,43,4,F,0,0,3,1.5,0,Borderline,23.1,Lactating,19,14/01/2021,750,,January,kakhobo,P9,252,plantpl,1
MAZINGA,Plant,44,2,F,0,0,2,2,0,Healthy,27.2,Pregnant,19,14/01/2021,850,,January,kakhobo,P9,252,nonepl,1
MAZINGA,Plant,46,4.5,F,0,0,2,2,0,Healthy,32.6,Lactating,19,14/01/2021,750,,January,mtawa,P8,252,nonepl,1
CHINKHOWE,Plant,50,3,F,0,0,2,2.5,0,Healthy,36.7,Lactating,19,15/10/2020,100,,October,gmelina,P15,253,nonepl,10
CHINKHOWE,Plant,51,4.5,F,0,0,2,2,0,Healthy,42.2,Lactating,19,15/10/2020,300,,October,gmelina,P15,253,nonepl,10
CHINKHOWE,Plant,53,4,F,0,0,2,2,0,Healthy,44,Pregnant,19,15/10/2020,0,,October,gmelina,P15,253,nonepl,10
CHINKHOWE,Plant,57,2,F,,,,,,NR,,,19,15/10/2020,,,October,mtawa,P16,253,,10
CHINKHOWE,Plant,59,3,F,0,0,2,2,0,Healthy,25.9,Lactating,19,15/10/2020,,,October,mtawa,P16,253,nonepl,10
CHINKHOWE,Plant,63,3,F,,,,,,NR,,,19,15/10/2020,,,October,gmelina,P17,253,,10
CHINKHOWE,Plant,64,1,F,,,,,,NR,,,19,15/10/2020,,,October,gmelina,P17,253,,10
CHINKHOWE,Plant,65,1,F,,,,,,NR,,,19,15/10/2020,,,October,gmelina,P17,253,,10
CHINKHOWE,Plant,66,3,F,,,,,,NR,,,19,15/10/2020,,,October,gmelina,P17,253,,10
CHINKHOWE,Plant,67,1,F,,,,,,NR,,,19,15/10/2020,,,October,gmelina,P17,253,,10
CHINKHOWE,Plant,68,3,F,,,,,,NR,,,19,15/10/2020,,,October,gmelina,P17,253,,10
CHINKHOWE,Plant,72,4,F,0,0,2,2.5,0,Healthy,39.5,Pregnant,19,15/10/2020,50,,October,gmelina,P18,253,nonepl,10
CHINKHOWE,Plant,73,3,F,0,0,2,2.5,0,Healthy,39.5,NotLactating,19,15/10/2020,100,,October,gmelina,P18,253,nonepl,10
CHINKHOWE,Plant,74,1,F,0,0,2,2.5,0,Healthy,31.3,Lactating,19,15/10/2020,100,,October,gmelina,P18,253,nonepl,10
CHINKHOWE,Plant,75,4,F,1,0,2,2.5,0,Healthy,40.8,Pregnant,19,15/10/2020,350,,October,gmelina,P18,253,nonepl,10
CHINKHOWE,Plant,80,4,F,,,,,,NR,,,19,15/10/2020,,,October,kakhobo,P19,253,,10
CHINKHOWE,Plant,81,3,F,,,,,,NR,,,19,15/10/2020,,,October,kakhobo,P19,253,,10
CHINKHOWE,Plant,82,4,F,,,,,,NR,,,19,15/10/2020,,,October,kakhobo,P19,253,,10
CHINKHOWE,Plant,86,4,F,0,0,2,2,0,Healthy,34.2,Lactating,19,15/10/2020,250,,October,mtawa,P20,253,nonepl,10
CHINKHOWE,Plant,87,2.5,F,0,0,2,2,0,Healthy,34.2,Lactating,19,15/10/2020,,,October,mtawa,P20,253,nonepl,10
CHINKHOWE,Plant,93,4.5,F,0,0,2,2,0,Healthy,39.5,NotLactating,19,15/10/2020,50,,October,kakhobo,P21,253,nonepl,10
CHINKHOWE,Plant,97,4,F,0,0,2,2,0,Healthy,31.3,Lactating,19,15/10/2020,0,,October,mtawa,P22,253,nonepl,10
CHINKHOWE,Plant,99,3,F,0,0,2,2,0,Healthy,25.9,Lactating,19,15/10/2020,50,,October,mtawa,P22,253,nonepl,10
KAMCHEZERA,Drug,101,2,F,0,0,2,2,0,Healthy,28.6,Lactating,19,09/10/2020,100,.,October,,D1,252,nonedr,10
KAMCHEZERA,Drug,105,1,F,0,0,2,2,0,Healthy,29.9,NotLactating,19,09/10/2020,,.,October,,D3,252,nonedr,10
KAMCHEZERA,Drug,106,1,F,0,0,2,2,0,Healthy,23.1,NotLactating,19,09/10/2020,,.,October,,D3,252,nonedr,10
KAMCHEZERA,Drug,107,1,F,,,,,,NR,,,19,09/10/2020,,.,October,,D3,252,,10
KAMCHEZERA,Drug,108,3,F,0,0,2,2,0,Healthy,27.2,Lactating,19,09/10/2020,600,.,October,,D3,252,nonedr,10
KAMCHEZERA,Drug,111,1,F,0,0,2,2.5,0,Healthy,32.5,Pregnant,19,09/10/2020,,.,October,,D6,252,nonedr,10
MKWINDA,Drug,121,3.5,F,0,0,2,2,0,Healthy,34.2,Lactating,19,14/10/2020,,,October,,D11,253,nonedr,10
MKWINDA,Drug,122,2,F,0,0,2,2,0,Healthy,31.3,Lactating,19,14/10/2020,,,October,,D11,253,nonedr,10
MKWINDA,Drug,123,2,F,0,0,2,2,0,Healthy,32.6,Pregnant,19,14/10/2020,,,October,,D11,253,nonedr,10
MKWINDA,Drug,132,1.5,F,0,0,2,2.5,0,Healthy,38.1,Pregnant,19,14/10/2020,150,,October,,D14,253,nonedr,10
MKWINDA,Drug,136,1,F,0,0,2,2.5,0,Healthy,28.6,NotLactating,19,14/10/2020,350,,October,,D16,253,nonedr,10
MKWINDA,Drug,137,4,F,0,0,2,2,0,Healthy,31.3,Lactating,19,14/10/2020,50,,October,,D16,253,nonedr,10
KAMCHEZERA,Drug,138,1,F,,,,,,NR,,,19,23/10/2020,,,October,,D7,252,,10
MKWINDA,Drug,142,2,F,0,0,2,2.5,0,Healthy,29.9,Pregnant,19,11/11/2020,800,,November,,D17,253,nonedr,11
MKWINDA,Drug,143,4,F,0,0,2,2.5,0,Healthy,38.1,Pregnant,19,11/11/2020,150,,November,,D17,253,nonedr,11
MKWINDA,Drug,152,4.5,F,0,0,2,2,0,Healthy,32.6,Pregnant,19,25/11/2020,350,,November,,D18,253,nonedr,11
MKWINDA,Drug,153,4.5,F,0,0,2,2,0,Healthy,39.5,Lactating,19,23/12/2020,50,,December,,D18,252,nonedr,12
CHINKHOWE,Plant,300,3,F,0,0,2,2.5,0,Healthy,40.8,Pregnant,19,15/10/2020,100,,October,mtawa,P23,253,nonepl,10
CHINKHOWE,Plant,302,4,F,0,0,2,2.5,0,Healthy,38.1,NotLactating,19,15/10/2020,0,,October,mtawa,P23,253,nonepl,10
MKWINDA,Drug,10757,2.5,F,0,0,2,2,0,Healthy,32.6,Pregnant,19,11/11/2020,100,,November,,D17,253,nonedr,11
KAMCHEZERA,Drug,26058,4.5,F,0,0,2,2,0,Healthy,24.5,NotLactating,19,18/12/2020,200,,December,,D8,252,nonedr,12
KAMCHEZERA,Drug,26059,4.5,F,0,0,2,2,0,Healthy,32.6,NotLactating,19,18/12/2020,0,,December,,D8,252,nonedr,12
KAMCHEZERA,Drug,26065,1,F,0,0,2,2.5,0,Healthy,21.8,Pregnant,19,09/10/2020,150,.,October,,D1,252,nonedr,10
KAMCHEZERA,Drug,26075,3,F,0,0,2,2.5,0,Healthy,32.6,Pregnant,19,09/10/2020,150,.,October,,D5,252,nonedr,10
MKWINDA,Drug,26383,1,M,,,,,,NR,,,19,14/10/2020,,,October,,D15,253,,10
KAMCHEZERA,Drug,26529,3,F,0,0,2,2,0,Healthy,31.3,Lactating,19,09/10/2020,0,.,October,,D4,252,nonedr,10
KAMCHEZERA,Drug,26549,3,F,1,0,2,2,0,Healthy,42.2,Lactating,19,09/10/2020,950,.,October,,D3,252,nonedr,10
KAMCHEZERA,Drug,26552,1,F,0,0,2,2,0,Healthy,28.6,Lactating,19,09/10/2020,100,.,October,,D6,252,nonedr,10
MKWINDA,Drug,26910,4,F,,,,,,Sold,,,19,14/10/2020,,,October,,D12,253,,10
KAMCHEZERA,Drug,95225,3,F,0,0,2,2,0,Healthy,34.2,Lactating,19,18/12/2020,50,,December,,D8,252,nonedr,12
KAMCHEZERA,Drug,95463,3,F,0,0,2,2,0,Healthy,45.8,Lactating,19,09/10/2020,150,.,October,,D1,252,nonedr,10
MAZINGA,Plant,95627,4,F,0,0,2,2.5,0,Healthy,40.8,Pregnant,19,08/10/2020,0,,October,mtawa,P3,252,nonepl,10
MKWINDA,Drug,95692,4,F,0,0,2,2,0,Healthy,35.4,Lactating,19,14/10/2020,50,,October,,D12,253,nonedr,10
MKWINDA,Drug,97890,4.5,F,0,0,2,2,0,Healthy,40.8,Pregnant,19,14/10/2020,,,October,,D11,253,nonedr,10
MKWINDA,Drug,97895,4,F,0,0,2,2.5,0,Healthy,45.8,Pregnant,19,14/10/2020,,,October,,D11,253,nonedr,10
MKWINDA,Drug,98175,4,F,0,0,2,2,0,Healthy,31.3,Pregnant,19,25/11/2020,0,,November,,D18,253,nonedr,11
MKWINDA,Drug,98263,4,F,0,0,2,2.5,0,Healthy,38.1,NotLactating,19,14/10/2020,300,,October,,D15,253,nonedr,10
MKWINDA,Drug,98580,4,F,0,0,2,2,0,Healthy,36.7,Pregnant,19,14/10/2020,,,October,,D13,253,nonedr,10
MKWINDA,Drug,99081,3,F,0,0,2,2,0,Healthy,35.4,Lactating,19,14/10/2020,,,October,,D11,253,nonedr,10
MKWINDA,Drug,99083,4,F,,,,,,NR,,,19,14/10/2020,,,October,,D14,253,,10
MKWINDA,Drug,99316,3,F,0,0,2,2,0,Healthy,36.7,NotLactating,19,14/10/2020,200,,October,,D13,253,nonedr,10
KAMCHEZERA,Drug,99340,4.5,F,,,,,,NR,,,19,09/10/2020,,.,October,,D2,252,,10
KAMCHEZERA,Drug,99455,2,F,,,,,,NR,,,19,09/10/2020,,.,October,,D2,252,,10
MKWINDA,Drug,99514,4,F,0,0,2,2.5,0,Healthy,36.7,NotLactating,19,14/10/2020,50,,October,,D14,253,nonedr,10
MKWINDA,Drug,99515,2.5,F,,,,,,NR,,,19,14/10/2020,,,October,,D14,253,,10
MKWINDA,Drug,140m,2,F,0,0,2,2.5,0,Healthy,34.2,Pregnant,19,11/11/2020,350,,November,,D17,253,nonedr,11
MKWINDA,Drug,141m,4,F,0,0,2,2.5,0,Healthy,40.8,Pregnant,19,11/11/2020,100,,November,,D17,253,nonedr,11
MKWINDA,Drug,17TD6,4,F,0,0,2,2,0,Healthy,38.1,Lactating,19,14/10/2020,0,,October,,D12,253,nonedr,10
MKWINDA,Drug,24TD1,3,F,0,0,2,2,0,Healthy,32.6,Pregnant,19,14/10/2020,0,,October,,D11,253,nonedr,10
MAZINGA,Plant,6,4.5,F,1,0,2,2,0,Healthy,29.9,NotLactating,20,22/10/2020,,,October,mtawa,P2,266,nonepl,10
MAZINGA,Plant,7,4.5,F,0,0,2,2,0,Healthy,40.8,Lactating,20,22/10/2020,100,,October,mtawa,P2,266,nonepl,10
MAZINGA,Plant,12,3,F,0,0,2,2,0,Healthy,35.4,NotLactating,20,22/10/2020,250,,October,mtawa,P3,266,nonepl,10
MAZINGA,Plant,13,3,F,0,0,2,2,0,Healthy,39.5,Pregnant,20,22/10/2020,100,,October,mtawa,P3,266,nonepl,10
MAZINGA,Plant,18,2,F,0,0,2,2,0,Healthy,21.8,Pregnant,20,22/10/2020,,,October,mtawa,P4,266,nonepl,10
MAZINGA,Plant,19,4,F,,,,,,Died,,,20,22/10/2020,,,October,mtawa,P4,266,,10
MAZINGA,Plant,30,4,F,0,0,2,2,0,Healthy,35.4,Pregnant,20,19/11/2020,200,,November,kakhobo,P6,266,nonepl,11
MAZINGA,Plant,31,4,F,0,0,2,2,0,Healthy,38.1,Pregnant,20,19/11/2020,350,,November,kakhobo,P6,266,nonepl,11
MAZINGA,Plant,32,1,F,0,0,2,2.5,0,Healthy,28.6,Pregnant,20,19/11/2020,50,,November,kakhobo,P6,266,nonepl,11
MAZINGA,Plant,35,3,F,,,,,,NR,,,20,19/11/2020,,,November,mtawa,P7,266,,11
MAZINGA,Plant,36,4,F,,,,,,NR,,,20,19/11/2020,,,November,mtawa,P7,266,,11
MAZINGA,Plant,37,1,F,,,,,,NR,,,20,19/11/2020,,,November,mtawa,P7,266,,11
MAZINGA,Plant,41,4.5,F,0,0,2,2,0,Healthy,35.4,Lactating,20,28/01/2021,1750,,January,kakhobo,P9,266,nonepl,1
MAZINGA,Plant,42,4,F,0,0,2,2,0,Healthy,31.3,Pregnant,20,28/01/2021,800,,January,kakhobo,P9,266,nonepl,1
MAZINGA,Plant,43,4,F,0,0,3,2,0,Borderline,25.9,Lactating,20,28/01/2021,400,,January,kakhobo,P9,266,plantpl,1
MAZINGA,Plant,44,2,F,0,0,2,2,0,Healthy,25.9,Lactating,20,28/01/2021,1100,,January,kakhobo,P9,266,nonepl,1
MAZINGA,Plant,46,4.5,F,0,0,2,1.5,0,Healthy,32.6,Lactating,20,28/01/2021,1000,,January,mtawa,P8,266,nonepl,1
CHINKHOWE,Plant,50,3,F,0,0,2,2.5,0,Healthy,35.4,Lactating,20,29/10/2020,,,October,gmelina,P15,267,nonepl,10
CHINKHOWE,Plant,51,4.5,F,0,0,2,2,0,Healthy,40.8,Lactating,20,29/10/2020,350,,October,gmelina,P15,267,nonepl,10
CHINKHOWE,Plant,53,4,F,0,0,2,2.5,0,Healthy,40.8,Lactating,20,29/10/2020,1300,,October,gmelina,P15,267,nonepl,10
CHINKHOWE,Plant,57,2,F,0,0,2,2,0,Healthy,31.3,Lactating,20,29/10/2020,950,,October,mtawa,P16,267,nonepl,10
CHINKHOWE,Plant,59,3,F,0,0,2,1.5,0,Borderline,25.9,Lactating,20,29/10/2020,0,,October,mtawa,P16,267,plantpl,10
CHINKHOWE,Plant,63,3,F,,,,,,NR,,,20,29/10/2020,,,October,gmelina,P17,267,,10
CHINKHOWE,Plant,64,1,F,0,0,2,2,0,Healthy,31.3,Pregnant,20,29/10/2020,,,October,gmelina,P17,267,nonepl,10
CHINKHOWE,Plant,65,1,F,0,0,2,2.5,0,Healthy,35.4,Pregnant,20,29/10/2020,50,,October,gmelina,P17,267,nonepl,10
CHINKHOWE,Plant,66,3,F,0,0,2,2.5,0,Healthy,39.5,Pregnant,20,29/10/2020,0,,October,gmelina,P17,267,nonepl,10
CHINKHOWE,Plant,67,1,F,0,0,2,2.5,0,Healthy,29.9,NotLactating,20,29/10/2020,600,,October,gmelina,P17,267,nonepl,10
CHINKHOWE,Plant,68,3,F,0,0,2,2,0,Healthy,38.1,NotLactating,20,29/10/2020,150,,October,gmelina,P17,267,nonepl,10
CHINKHOWE,Plant,72,4,F,0,0,2,2.5,0,Healthy,39.5,Pregnant,20,29/10/2020,300,,October,gmelina,P18,267,nonepl,10
CHINKHOWE,Plant,73,3,F,0,0,2,2.5,0,Healthy,34.2,NotLactating,20,29/10/2020,200,,October,gmelina,P18,267,nonepl,10
CHINKHOWE,Plant,74,1,F,0,0,2,2.5,0,Healthy,32.6,Lactating,20,29/10/2020,150,,October,gmelina,P18,267,nonepl,10
CHINKHOWE,Plant,75,4,F,0,0,2,2.5,0,Healthy,36.7,Pregnant,20,29/10/2020,600,,October,gmelina,P18,267,nonepl,10
CHINKHOWE,Plant,80,4,F,0,0,2,2.5,0,Healthy,40.8,Pregnant,20,29/10/2020,600,,October,kakhobo,P19,267,nonepl,10
CHINKHOWE,Plant,81,3,F,0,0,2,1.5,4,Sick,34.2,Lactating,20,29/10/2020,400,,October,kakhobo,P19,267,drugpl,10
CHINKHOWE,Plant,82,4,F,0,0,3,2,0,Borderline,38.1,Lactating,20,29/10/2020,200,,October,kakhobo,P19,267,plantpl,10
CHINKHOWE,Plant,86,4,F,0,0,2,2,0,Healthy,36.7,Lactating,20,29/10/2020,300,,October,mtawa,P20,267,nonepl,10
CHINKHOWE,Plant,87,2.5,F,0,0,2,2,0,Healthy,36.7,Lactating,20,29/10/2020,100,,October,mtawa,P20,267,nonepl,10
CHINKHOWE,Plant,93,4.5,F,0,0,2,2,0,Healthy,38.1,Pregnant,20,29/10/2020,450,,October,kakhobo,P21,267,nonepl,10
CHINKHOWE,Plant,97,4,F,0,0,2,2,0,Healthy,32.6,Lactating,20,29/10/2020,200,,October,mtawa,P22,267,nonepl,10
CHINKHOWE,Plant,99,3,F,0,0,2,2,0,Healthy,27.2,Lactating,20,29/10/2020,50,,October,mtawa,P22,267,nonepl,10
KAMCHEZERA,Drug,101,2,F,0,0,2,1.5,0,Borderline,25.9,Lactating,20,23/10/2020,50,,October,,D1,266,plantdr,10
KAMCHEZERA,Drug,105,1,F,0,0,2,2,0,Healthy,31.3,NotLactating,20,23/10/2020,250,,October,,D3,266,nonedr,10
KAMCHEZERA,Drug,106,1,F,1,0,2,2,0,Healthy,21.8,Lactating,20,23/10/2020,100,,October,,D3,266,nonedr,10
KAMCHEZERA,Drug,107,1,F,1,0,4,1.5,0,Sick,23.1,NotLactating,20,23/10/2020,550,,October,,D3,266,drugdr,10
KAMCHEZERA,Drug,108,3,F,0,0,3,2,0,Borderline,27.2,NotLactating,20,23/10/2020,250,,October,,D3,266,plantdr,10
KAMCHEZERA,Drug,111,1,F,0,0,2,2,0,Healthy,29.9,Lactating,20,23/10/2020,450,,October,,D6,266,nonedr,10
MKWINDA,Drug,121,3.5,F,0,0,2,2,0,Healthy,31.3,Lactating,20,28/10/2020,0,,October,,D11,267,nonedr,10
MKWINDA,Drug,122,2,F,0,0,2,2.5,0,Healthy,29.9,Lactating,20,28/10/2020,0,,October,,D11,267,nonedr,10
MKWINDA,Drug,123,2,F,0,0,2,2.5,0,Healthy,36.7,Pregnant,20,28/10/2020,600,,October,,D11,267,nonedr,10
MKWINDA,Drug,132,1.5,F,0,0,2,2,0,Healthy,32.6,Lactating,20,28/10/2020,,,October,,D14,267,nonedr,10
MKWINDA,Drug,136,1,F,0,0,2,3,0,Healthy,27.2,Pregnant,20,28/10/2020,350,,October,,D16,267,nonedr,10
MKWINDA,Drug,137,4,F,0,0,2,2.5,0,Healthy,28.6,Lactating,20,28/10/2020,350,,October,,D16,267,nonedr,10
KAMCHEZERA,Drug,138,1,F,,,,,,NR,,,20,06/11/2020,,,November,,D7,266,,11
MKWINDA,Drug,142,2,F,0,0,2,2,0,Healthy,29.9,Pregnant,20,25/11/2020,50,,November,,D17,267,nonedr,11
MKWINDA,Drug,143,4,F,0,0,2,2.5,0,Healthy,38.1,Pregnant,20,25/11/2020,250,,November,,D17,267,nonedr,11
MKWINDA,Drug,152,4.5,F,0,0,2,2,0,Healthy,32.6,Lactating,20,09/12/2020,1100,,December,,D18,267,nonedr,12
MKWINDA,Drug,153,4.5,F,,,,,,NR,,,20,06/01/2021,,,January,,D18,266,,1
CHINKHOWE,Plant,300,3,F,0,0,2,2.5,0,Healthy,38.1,Pregnant,20,29/10/2020,300,,October,mtawa,P23,267,nonepl,10
CHINKHOWE,Plant,302,4,F,0,0,2,2.5,0,Healthy,39.5,Lactating,20,29/10/2020,,,October,mtawa,P23,267,nonepl,10
MKWINDA,Drug,10757,2.5,F,0,0,2,2,0,Healthy,32.6,Pregnant,20,25/11/2020,200,,November,,D17,267,nonedr,11
KAMCHEZERA,Drug,26058,4.5,F,0,0,2,2,0,Healthy,25.9,NotLactating,20,01/01/2021,1000,,January,,D8,266,nonedr,1
KAMCHEZERA,Drug,26059,4.5,F,0,0,2,2.5,0,Healthy,32.6,NotLactating,20,01/01/2021,300,,January,,D8,266,nonedr,1
KAMCHEZERA,Drug,26065,1,F,0,0,2,2,0,Healthy,28.6,NotLactating,20,23/10/2020,100,,October,,D1,266,nonedr,10
KAMCHEZERA,Drug,26075,3,F,,,,,,NR,,,20,23/10/2020,,,October,,D5,266,,10
MKWINDA,Drug,26383,1,M,0,0,2,2,0,Healthy,28.6,,20,28/10/2020,0,,October,,D15,267,nonedr,10
KAMCHEZERA,Drug,26529,3,F,0,0,2,2,0,Healthy,32.6,Lactating,20,23/10/2020,100,,October,,D4,266,nonedr,10
KAMCHEZERA,Drug,26549,3,F,0,0,3,2,0,Borderline,38.1,Lactating,20,23/10/2020,600,,October,,D3,266,plantdr,10
KAMCHEZERA,Drug,26552,1,F,,,,,,NR,,,20,23/10/2020,,,October,,D6,266,,10
KAMCHEZERA,Drug,95225,3,F,0,0,2,2,0,Healthy,35.4,NotLactating,20,01/01/2021,0,,January,,D8,266,nonedr,1
KAMCHEZERA,Drug,95463,3,F,0,0,3,2,0,Borderline,36.7,Lactating,20,23/10/2020,50,,October,,D1,266,plantdr,10
MAZINGA,Plant,95627,4,F,0,0,2,2,0,Healthy,40.8,Pregnant,20,22/10/2020,350,,October,mtawa,P3,266,nonepl,10
MKWINDA,Drug,95692,4,F,0,0,2,2,0,Healthy,35.4,Pregnant,20,28/10/2020,0,,October,,D12,267,nonedr,10
MKWINDA,Drug,97890,4.5,F,1,0,2,2,0,Healthy,36.7,Pregnant,20,28/10/2020,300,,October,,D11,267,nonedr,10
MKWINDA,Drug,97895,4,F,1,0,2,2.5,0,Healthy,45.8,Pregnant,20,28/10/2020,250,,October,,D11,267,nonedr,10
MKWINDA,Drug,98175,4,F,0,0,2,2.5,0,Healthy,32.6,NotLactating,20,09/12/2020,0,,December,,D18,267,nonedr,12
MKWINDA,Drug,98263,4,F,0,0,2,2,0,Healthy,38.1,Pregnant,20,28/10/2020,600,,October,,D15,267,nonedr,10
MKWINDA,Drug,98580,4,F,0,0,2,2,0,Healthy,38.1,Pregnant,20,28/10/2020,300,,October,,D13,267,nonedr,10
MKWINDA,Drug,99081,3,F,1,0,2,2,0,Healthy,35.4,Lactating,20,28/10/2020,100,,October,,D11,267,nonedr,10
MKWINDA,Drug,99083,4,F,1,0,2,1.5,0,Borderline,39.5,Pregnant,20,28/10/2020,450,,October,,D14,267,plantdr,10
MKWINDA,Drug,99316,3,F,0,0,2,2.5,0,Healthy,35.4,Pregnant,20,28/10/2020,700,,October,,D13,267,nonedr,10
KAMCHEZERA,Drug,99340,4.5,F,0,0,2,2,0,Healthy,36.7,Lactating,20,23/10/2020,100,,October,,D2,266,nonedr,10
KAMCHEZERA,Drug,99455,2,F,0,0,2,2,0,Healthy,28.6,Lactating,20,23/10/2020,100,,October,,D2,266,nonedr,10
MKWINDA,Drug,99514,4,F,0,0,2,2.5,0,Healthy,39.5,Pregnant,20,28/10/2020,600,,October,,D14,267,nonedr,10
MKWINDA,Drug,99515,2.5,F,0,0,2,2.5,0,Healthy,35.4,Pregnant,20,28/10/2020,300,,October,,D14,267,nonedr,10
MKWINDA,Drug,140m,2,F,0,0,2,2.5,0,Healthy,36.7,Pregnant,20,25/11/2020,150,,November,,D17,267,nonedr,11
MKWINDA,Drug,141m,4,F,0,0,2,2.5,0,Healthy,39.5,Pregnant,20,25/11/2020,1450,,November,,D17,267,nonedr,11
MKWINDA,Drug,17TD6,4,F,0,0,2,2,0,Healthy,38.1,Lactating,20,28/10/2020,650,,October,,D12,267,nonedr,10
MKWINDA,Drug,24TD1,3,F,0,0,2,2,0,Healthy,32.6,NotLactating,20,28/10/2020,,,October,,D11,267,nonedr,10
MAZINGA,Plant,6,4.5,F,1,0,2,2,0,Healthy,29.9,NotLactating,21,05/11/2020,250,,November,mtawa,P2,280,nonepl,11
MAZINGA,Plant,7,4.5,F,0,0,2,2,4,Sick,40.8,Lactating,21,05/11/2020,,,November,mtawa,P2,280,drugpl,11
